id,item_id,title,pros,cons,body,verified,date,eggs,author,helpful,not_helpful
216,32,numquam esse fugit,Fugit assumenda autem assumenda dolores qui et ducimus voluptate.,Non veritatis deleniti consectetur.,Explicabo qui culpa. Qui distinctio autem iusto dolor rerum. Ab in recusandae impedit distinctio. Ipsa accusantium expedita molestiae sit quam vero a at perferendis. Doloribus tempore aut aut dolore laboriosam.,F,2019-01-26T01:46:59.333Z,4,Randy Carroll,0,0
217,9,error aliquam est,Nulla sit animi fugit.,Atque quia sit sed ullam amet modi quidem.,Architecto pariatur architecto et sapiente eius libero corrupti sed. Vel culpa ea odio. Vero debitis ut eum. Architecto esse molestiae inventore.,F,2017-05-10T12:22:19.994Z,4,Anonymous,0,0
218,81,autem veniam est,Cum ut animi repellat incidunt expedita unde vel aut.,Eaque error alias tempore repellat praesentium.,Mollitia et eos ratione facere. Aut eaque repudiandae voluptatem autem ipsam odit delectus. Aut odio numquam.,T,2016-12-26T14:50:00.330Z,5,Gudrun Kirlin,0,0
219,53,harum minus vero,Incidunt dolorem hic omnis eos.,Esse nostrum aut ad asperiores fugiat itaque est aut.,Dolorum voluptatibus quo nesciunt ullam placeat. Enim eaque eligendi architecto. Consequatur laborum doloremque reprehenderit eum nesciunt officiis.,T,2016-07-08T02:20:44.913Z,4,Vickie Kertzmann,0,0
220,34,voluptatem praesentium earum,Harum consequatur placeat.,Ratione qui dicta sit et.,Aut tenetur unde rem ea in fugit deserunt. Possimus repellat illo ipsum error voluptatem rem consequuntur sunt. Ipsa quasi est velit eum vel aliquam sint. Inventore placeat ut magni atque placeat qui sunt inventore est. Nemo qui cupiditate ipsum quod error impedit.,F,2018-11-19T18:28:35.073Z,2,Anonymous,0,0
221,54,voluptatem et corrupti,Porro et dolore et voluptatibus voluptas ex ut dolorum deserunt.,Vitae ipsa non minima nulla rerum.,Sapiente minima tempore eos id accusamus eum voluptatum inventore non. Explicabo nihil tenetur autem cupiditate. Asperiores et vel sunt rerum. Repellendus ut quia dolorem veritatis quis. Laborum corrupti quas pariatur eius laborum. Qui deserunt sit eaque praesentium quas velit et aperiam.,F,2017-08-12T20:49:57.394Z,4,Myrtis Boehm,0,0
222,27,recusandae ad distinctio,Odit non consequatur sit voluptas accusantium ducimus explicabo iure.,Quia in aspernatur porro laborum fugiat sed adipisci.,Qui odio nihil quidem saepe. Voluptates sit enim. Autem nihil ab ipsam. Id eaque voluptatem esse rerum praesentium odio modi fugit modi. Laboriosam quasi quos vel et ut distinctio doloremque maiores aut.,F,2018-11-29T17:52:08.153Z,1,Faustino Vandervort V,0,0
223,16,molestiae laudantium ad,Fuga earum ducimus.,Tempore aut quae numquam.,Quisquam eius rem voluptatem eaque consequatur reprehenderit et eaque pariatur. Et harum eius ut dignissimos et similique molestiae est. Culpa deleniti culpa quis soluta molestias officiis ipsum voluptatem modi.,F,2019-01-22T23:48:50.940Z,3,Anonymous,0,0
224,89,et quia enim,Et voluptatem nulla.,Et ut quasi et nobis consequatur ut consequuntur quo.,Minus ut distinctio molestiae et id. Aut corporis qui autem quo nihil ut ut esse. Sed nam quod.,F,2018-07-22T06:44:37.997Z,4,Brad Glover,0,0
225,74,consequatur sint fuga,Dolor voluptatem facilis quia aut et.,Et aut cumque dolores soluta.,Suscipit similique et iusto sunt. Rerum animi totam. Non voluptate incidunt vel ad suscipit voluptatem aut tempore. Non saepe aut sit rerum laudantium. Minima quibusdam id omnis et. Fugiat necessitatibus accusantium rerum consequatur et error voluptates iusto.,T,2017-06-28T07:31:34.668Z,2,Donavon Flatley,0,0
226,49,tempore non quibusdam,Sequi similique omnis laboriosam expedita nihil iste.,Sint fugit et aut eveniet ullam.,Aliquid sint nihil perspiciatis. Cupiditate enim impedit et magnam. Ut voluptates rem enim et. Porro eos fugit ipsam quam. Aut fugit ea dolorem perferendis perspiciatis.,F,2016-12-20T01:08:45.243Z,5,Anonymous,0,0
227,83,ullam ut eos,Ut repellendus eos tempora aut neque.,Veniam quae laboriosam enim dolorem inventore.,Consequatur voluptatem praesentium voluptatibus. Architecto sit sint delectus in fugiat omnis vel in. Velit nostrum exercitationem aut exercitationem accusamus libero et placeat est.,F,2017-07-06T18:34:08.349Z,1,Eloisa Kohler,0,0
228,59,reprehenderit aliquid impedit,Iste assumenda delectus.,Officia officia consequatur excepturi qui neque enim impedit architecto adipisci.,Distinctio quam dolore cum aspernatur ea. Repellendus rerum quod ratione. Et laboriosam molestias qui enim laudantium libero. Culpa deserunt recusandae eos suscipit autem quam minima aperiam voluptatem. Modi perferendis voluptatem.,F,2017-06-26T01:32:54.642Z,5,Otilia Larkin,0,0
229,51,harum consectetur accusamus,Quo vitae nobis eius doloribus.,Sit pariatur non consectetur velit voluptas.,Ex excepturi sunt tempore deleniti amet. Iusto reiciendis iusto ut est similique non fuga. Et ut nihil dolorem cupiditate laboriosam quaerat.,F,2017-07-28T12:30:19.447Z,1,Anonymous,0,0
230,29,tempora exercitationem voluptatem,Fugit at delectus modi.,Dolorem nesciunt ut ab cupiditate nulla ut earum.,Mollitia voluptatem nam voluptas laboriosam saepe. Amet eos veniam rem et. Vel dicta laudantium temporibus. Quos impedit est. Nulla quaerat sapiente aut autem et sunt possimus molestiae. Consequatur qui et deleniti voluptates eveniet beatae.,F,2016-06-04T13:24:57.721Z,3,Lavina Wilkinson,0,0
231,14,mollitia placeat dicta,Rem eos reiciendis assumenda ad vel.,Quas inventore eligendi molestiae ut.,Porro sint qui nobis soluta et eaque cumque necessitatibus. Accusantium sunt a omnis minus quam. Et quo delectus et ipsum nisi. Minima voluptatum laboriosam aut debitis dolor suscipit consequatur veniam magnam. Et et molestiae iusto.,F,2016-10-07T15:28:49.401Z,4,Miss Precious Wunsch,0,0
232,28,fugiat eos est,Non ipsum et dolorem sint et voluptate.,Vel non sed ipsa fuga sed et modi.,Magnam saepe eaque autem sed. Quia et dolorum id quia ratione dolor corrupti. Ducimus sapiente veniam ipsa voluptatem iure. Mollitia cupiditate ut. Ut accusantium et in. Laudantium et ea totam sunt ipsa rerum.,F,2018-03-05T00:13:32.325Z,3,Anonymous,0,0
233,87,ea aut ab,Totam cupiditate incidunt voluptatibus nesciunt quas est itaque.,Quas sunt quis.,Necessitatibus dolor labore et ipsam commodi non. Eius delectus nesciunt quam. Dicta modi veniam exercitationem consequatur reiciendis et. Et maxime eligendi qui sed accusamus optio nam culpa culpa. Occaecati consequatur eaque.,F,2016-07-24T13:31:24.316Z,5,Amely Goodwin,0,0
234,50,voluptatum vel consequatur,Dolorem autem numquam.,Veniam facere facere aspernatur a minus ut eos magnam sed.,Ut ipsam iure molestiae rem corporis. Pariatur officiis nemo qui iusto amet aliquam distinctio eligendi aut. Repellendus nemo fuga. Libero impedit sed deserunt incidunt facere possimus dolor odit amet.,F,2018-05-01T02:37:05.119Z,5,Jena Connelly,0,0
235,82,quam non quos,Commodi eos nobis quisquam ipsum aut accusamus.,Illum eum dolores amet neque iste assumenda cupiditate.,Optio dolor minima distinctio est et adipisci sed qui. Repellat voluptate minima iste corporis corrupti totam tenetur. Aut nesciunt sunt perferendis animi eos aut ea ratione. Omnis animi quia quasi fugiat minus. Modi esse voluptatem. Quam qui delectus et ut ut odit voluptas.,F,2018-01-03T05:20:04.462Z,1,Anonymous,0,0
236,81,nam quod sunt,Quod a quo pariatur voluptates omnis pariatur veniam.,Ut autem exercitationem qui aperiam similique.,Commodi reiciendis doloribus possimus dignissimos assumenda autem et autem. Aut voluptatem reiciendis occaecati omnis maiores quos non eligendi. Occaecati voluptatem alias cupiditate quae quis aut est ipsa magni.,F,2018-03-21T23:42:34.643Z,1,Juana Reichel,0,0
237,31,quo nesciunt unde,Reiciendis sed et quia itaque ab neque.,Facere et voluptas consequatur ea error.,Consequatur fugit necessitatibus minus. Officia ex quam in cupiditate nihil cumque exercitationem ad. Qui ut quia placeat. Modi corrupti ut nostrum ut mollitia ad aut. Libero rerum ipsam praesentium reprehenderit non quasi.,F,2018-11-07T23:14:32.177Z,3,Garrett Nicolas,0,0
238,88,beatae aliquid sit,Ut et molestias molestiae amet molestias sed qui.,Qui facere voluptas facilis non.,Et saepe optio libero repellendus tempora iusto excepturi. In autem sed ut ex in distinctio voluptatem optio temporibus. Quisquam voluptatem tenetur vel incidunt inventore sapiente quia blanditiis. Quis nihil voluptatem nobis omnis. Fuga impedit voluptatum rerum provident ut. Exercitationem nulla laborum aliquid et.,F,2016-07-01T09:43:02.599Z,3,Anonymous,0,0
239,1,illo accusantium et,Omnis cupiditate assumenda et iure accusamus porro.,Hic voluptatibus odio quasi eaque similique ducimus facere est accusamus.,Dolorum unde voluptas neque quo dignissimos iusto tempora necessitatibus. Reprehenderit voluptate neque perspiciatis quo. Delectus nisi dignissimos cupiditate.,T,2018-06-06T02:58:34.200Z,5,Miss Emmanuel O'Conner,2,0
240,77,sint numquam dolore,Nemo et tenetur quasi perspiciatis mollitia cupiditate.,Itaque hic reiciendis rerum unde ipsa dolores.,Est eligendi aspernatur sed voluptates consequatur. Ea magnam consequatur debitis hic molestiae temporibus qui vel molestiae. Id et dolores. Impedit labore nostrum officia voluptas quod. Voluptatum quis repudiandae officia aut delectus non porro nam quis.,F,2018-08-15T22:53:01.741Z,3,Isabelle Hintz,0,0
241,88,incidunt accusantium eius,Autem est ducimus quam autem et quae.,Et rerum omnis laudantium officiis voluptates.,Natus dolorem magnam eius quo ipsam ut inventore. Et rerum qui et rerum harum quisquam voluptatem officiis non. Vitae eaque modi hic unde. Est sunt aut. Voluptate blanditiis temporibus illo ipsa velit.,F,2017-06-05T18:46:49.436Z,2,Anonymous,0,0
242,34,debitis architecto eum,Libero et accusamus aliquid vel.,Repellendus et nisi nisi quam.,Beatae et et reiciendis voluptatem quae non praesentium. Autem dolor architecto. Illo rem ab ut est dolores blanditiis aut. Accusantium eos consequatur inventore accusamus dolorum unde officiis aut est. Vel pariatur odio rerum delectus velit rerum amet. Culpa qui voluptates.,T,2017-06-24T14:15:26.189Z,1,Titus Homenick I,0,0
243,37,praesentium eum magni,Perferendis laborum et perferendis fuga pariatur quis ea voluptates quia.,Sapiente consequuntur itaque quibusdam saepe vero magni.,Mollitia illo non asperiores ut. Laborum eos et totam quibusdam rerum temporibus maiores aut. Nemo omnis neque adipisci voluptatem aut quae. Dolores eaque porro in nulla. Inventore dolore est. In ad porro est.,T,2017-01-21T12:19:47.206Z,1,Hunter Goodwin MD,0,0
244,17,dolores nulla sed,Eum voluptatibus ipsum consectetur.,Velit beatae porro magnam minus aut rerum voluptas unde.,Molestiae delectus minus ab perferendis ipsam. Labore cum beatae non occaecati. Laboriosam atque vel dolores nostrum dolores autem molestiae.,F,2016-09-08T06:51:40.603Z,5,Anonymous,0,0
245,7,ipsam ut nemo,Voluptatem et dolorem in.,Voluptates aut labore sed et.,Sunt voluptas aspernatur porro et numquam explicabo. Eius numquam et. Nisi blanditiis omnis quo dicta veniam earum. Reprehenderit tenetur voluptatem voluptas repellendus nobis. Placeat accusantium delectus.,F,2018-09-30T22:05:43.839Z,4,Rahsaan Smitham,0,0
246,41,minima quam eum,Aut sit doloremque natus minima in voluptatibus.,Sunt nihil quaerat facilis sequi iure quia dignissimos.,Dolor similique quia voluptas dicta quo explicabo. Praesentium sit et consectetur eum ipsum. Quia ut aperiam architecto possimus. Dolorem sed voluptatem non.,F,2018-01-08T19:33:15.540Z,2,Charlotte MacGyver II,0,0
247,16,possimus consequatur qui,Dolorem numquam dolores impedit explicabo est vitae earum qui debitis.,Beatae eos ex.,Eos quasi minus. Ea et rerum. Quod ut occaecati possimus sit at consectetur id labore. Et voluptatem eaque illum in.,F,2018-12-27T16:29:01.526Z,4,Anonymous,0,0
248,8,aut veritatis aut,Tempora ducimus aliquid sit ea dignissimos.,Non neque alias.,Quia inventore itaque quod a est. Voluptas architecto quae architecto quod. Animi consectetur quaerat modi consequatur sequi dolore doloremque neque sit. Culpa veniam voluptates quidem. Pariatur quod sint earum laudantium repudiandae. Distinctio hic facilis delectus nulla corrupti minus quidem dolorum saepe.,F,2017-06-04T16:21:11.872Z,5,Lula Huels,0,0
249,20,inventore facere commodi,Sunt omnis maiores qui et modi asperiores voluptas vel.,Voluptatem qui id id iste est suscipit amet qui quia.,Et rerum reprehenderit ut cumque. Enim ut praesentium provident voluptatem unde sequi sunt ut. Consequatur exercitationem magni.,T,2016-06-13T17:40:41.712Z,1,Jaqueline Cormier,0,0
250,24,corporis eaque voluptates,Suscipit odio accusamus consectetur sed maxime quia inventore perferendis.,Qui sint debitis quia.,Et eligendi accusamus quibusdam nulla. Et aut et voluptas ducimus assumenda dolorem a eos. Aut consectetur odio inventore laboriosam omnis ratione exercitationem. Rerum possimus repellendus voluptas dolore est est iure qui est. Est totam omnis laborum aperiam nisi qui.,F,2018-11-23T07:42:21.392Z,2,Anonymous,0,0
251,18,rem molestiae quas,Maxime ipsa ipsum voluptas architecto id sit.,Voluptas deserunt nobis ducimus quos aut.,Enim in ut sint. Id veniam placeat consequatur ut id aliquid. Quia officia tenetur similique sapiente assumenda.,T,2018-01-31T02:18:02.663Z,4,Jalyn Swift,0,0
252,66,rerum aut sequi,Ut earum nam facere impedit earum ratione omnis temporibus maiores.,Quam totam excepturi sit asperiores ducimus autem non omnis.,Aut cupiditate qui consequatur quia debitis officiis. Ut est asperiores quis incidunt nihil. Harum cupiditate hic molestias quas neque quaerat labore.,F,2017-01-28T02:22:48.745Z,4,Miss Alexane Kunde,0,0
253,89,harum qui similique,Molestiae sapiente est recusandae sunt molestiae aut rerum.,Veniam voluptatem ea dolorem quis mollitia delectus non officia aut.,Est voluptatem perferendis odio recusandae et ut quod. Sed beatae aliquid veritatis. Magnam assumenda sint hic.,F,2018-10-07T15:32:34.782Z,2,Anonymous,0,0
254,23,explicabo est reiciendis,Deserunt veritatis ipsum dolore sint sunt itaque.,Culpa enim quia eos autem aliquam minus explicabo perferendis.,Qui aut qui repudiandae non qui molestiae explicabo. Excepturi recusandae placeat. Aut excepturi consequatur. Vel ut dolor ut explicabo deserunt voluptas nostrum iusto.,F,2017-09-28T18:14:31.693Z,3,Ariel Collins,0,0
255,86,quia non incidunt,Eligendi ea magni aliquam veritatis.,Beatae perspiciatis delectus molestiae et soluta nihil ut quis odio.,Dolor non porro. Et quia repudiandae temporibus quia dolores. Sapiente recusandae voluptates pariatur ut commodi beatae accusantium. Consequuntur consequatur ipsam animi. Blanditiis unde est corrupti consequatur totam quia quam. Ut earum enim.,F,2018-03-03T23:48:20.091Z,3,Carmelo Bahringer,0,0
256,26,maiores incidunt sequi,Perspiciatis doloremque possimus soluta atque magnam tempore molestiae.,Eveniet facilis iusto.,Amet non inventore pariatur ducimus. Et qui et modi. Quo ut doloribus excepturi molestiae est facere. Nam reiciendis magnam et magnam vero dolorem voluptatem. Sed corrupti veniam similique. Nisi consectetur dolore non.,F,2018-07-10T06:39:22.133Z,1,Anonymous,0,0
257,49,aliquid deserunt excepturi,In debitis officia ea facilis.,Ea sed est.,Ratione culpa vel ut quo. Aut aut quas reprehenderit laboriosam neque. Nemo voluptas eligendi inventore quaerat quis veritatis. Ipsam perspiciatis voluptas molestiae alias voluptatem commodi est quia vel. Alias dignissimos perspiciatis quia quaerat sequi labore impedit.,T,2016-12-04T14:03:46.754Z,2,Dolly Kovacek,0,0
258,81,ut ducimus rem,Accusamus animi velit ut.,Fugit nobis libero ab quis.,Pariatur et maiores voluptatem cupiditate voluptatem voluptatem iure. Qui totam sint omnis inventore. In corrupti dolores aliquid architecto enim et est. Qui neque aut iure. Quidem dolore officiis.,F,2017-09-18T03:00:50.013Z,1,Noble Miller,0,0
259,12,aliquid deserunt qui,Laborum modi ut et dicta.,Voluptate nostrum non vel voluptas.,Ipsam aut voluptatibus delectus quis quia dolores labore ut porro. Quia ut iste sed consequatur. Eos et nihil molestiae qui neque praesentium doloremque alias. Fugit minima mollitia ea qui. Sit rem enim a a.,F,2017-11-05T07:14:25.267Z,3,Anonymous,0,0
260,77,iste nihil sit,Minus fuga distinctio est magni alias numquam pariatur necessitatibus.,Ut et dolorem qui consequatur.,Ex nobis commodi omnis in sint saepe. Vel quia aut dolor quia nihil ab odio voluptas animi. Commodi natus distinctio aut ut labore modi sed. Aut est assumenda qui sed atque beatae provident rem quod.,F,2018-01-22T22:46:07.802Z,4,Kian Stoltenberg,0,0
261,68,ea illo minus,Illum voluptas tenetur magnam et occaecati necessitatibus laboriosam rerum sint.,Sapiente aut sunt dolorum.,Non et natus consequatur quidem. Quia asperiores voluptates earum accusantium sed et odit assumenda iusto. Possimus soluta et et quisquam. Non sed illo. Reprehenderit minus repudiandae.,T,2017-10-30T21:59:37.192Z,3,Dudley Hahn,0,0
262,85,ipsam dolor rem,Harum dolor dolor nisi voluptatem veritatis magni.,Beatae suscipit quia repellendus aut corrupti qui voluptas ipsa quam.,Eaque esse quia saepe nisi sunt voluptatum aperiam. Aperiam rerum officiis sed voluptate eius et in. Sequi eos molestias aut. Quia facere sed omnis pariatur fuga et. Architecto eos animi eaque aut vel est.,F,2017-08-10T13:19:55.346Z,3,Anonymous,0,0
